事前健全度　事後健全度　点検間隔　グループ　説明変数（x2,x3）
4	4	1.12055	762	0.03486	0.12419
4	4	1.78356	1116	0.0136	0.00458
4	4	2.2137	382	0.61965	0.04639
3	4	2.7589	1433	0.16062	0.00742
4	4	1.09589	718	0.00184	0.00357
4	4	0.83288	191	0.15267	0.02672
4	4	0.92329	81	0.25301	0.00599
3	3	2.05205	1320	0.57437	0.0027
1	2	0.8274	72	0.29098	0.01368
3	3	1.66575	1472	0.03123	0.00708
4	4	1.8274	660	0.44145	0.01888
3	5	2.02466	164	0.05063	0.01941
4	4	1.68767	1328	0.37163	0.00359
3	3	0.87397	1411	0.07716	0.00205
4	4	0.96712	242	0.35306	0.01892
4	4	0.95616	220	0.02582	0.00549
3	4	0.99452	204	0.42697	0.01364
3	3	1.79178	531	0.24823	0.00331
1	2	2.87397	650	0.44335	0.0124
6	6	1.18356	1169	0.04777	0.00237
2	2	2.47397	47	0	0.00088
3	4	1.98082	1370	0.37308	0.00289
3	3	1.13151	494	0.17222	0.14152
4	4	1.85479	1155	0.44086	0.00148
3	4	1.93699	241	0.35306	0.01594
3	3	0.9589	1356	0.00622	0.00319
4	4	1.08493	1154	0.03674	0.0045
1	2	1.21918	1383	0.43342	0.00097
5	5	1.10685	760	0.10765	0.41871
3	3	2.04658	1155	0.44086	0.00148
4	6	2.67671	728	0.3487	0.16754
2	2	1.94247	88	0	0.00137
1	1	0.91781	79	0.1265	0.01043
5	5	0.96986	829	0.02205	0.00554
4	4	1.30685	760	0.10765	0.41871
3	4	0.87397	486	0.19612	0.00448
3	3	1.77534	315	0.05167	0.00285
3	4	2.09589	1432	0.29138	0.00212
4	4	1.45753	1049	0.57801	0.0099
2	3	2.01096	1420	0.02205	0.00522
3	3	0.92329	762	0.03486	0.12419
4	4	0.9726	81	0.25301	0.00599
2	3	1.87671	1330	0.02974	0.00378
2	3	0.50411	957	0.06365	0.00822
4	4	1.00822	493	0.47615	0.01151
3	3	1.98356	1298	0.50241	0.00114
3	3	1.64932	1252	0.04587	0.01933
4	5	2.11507	963	0.02469	0.00417
3	3	0.84384	123	0.39775	0.01319
2	2	1.23836	615	0.01137	0.00458
4	4	1.59452	715	0.43583	0.00814
3	4	1.48219	363	0.16168	0.00672
3	3	2.16164	255	0	0.00136
4	4	0.86027	975	0.03674	0.00848
3	3	2.05479	908	0.1433	0.00367
4	5	2.10411	239	0.03157	0.00906
3	3	0.84658	1155	0.44086	0.00148
3	3	0.98356	558	0.09712	0.01391
4	4	0.76438	1306	0.50241	0.00172
4	4	2.49041	121	0.30918	0.01103
3	3	0.96712	1386	0.14965	0.01224
4	4	1.20274	731	0.2129	0.06423
4	6	0.84384	204	0.42697	0.01364
4	4	1	191	0.15267	0.02672
2	2	0.99452	1378	0.00478	0.00244
3	3	2.07945	949	0.03527	0.01445
4	4	1.31781	138	0.37163	0.01086
4	4	1.3726	121	0.30918	0.01103
4	5	0.70959	490	0.20687	0.01909
6	6	1.18356	1169	0.04777	0.00237
4	4	1.9589	1191	0.42697	0.87235
4	5	1.79452	1321	0.49253	0.00199
3	3	2.00548	1188	0.20577	0.01507
4	5	1.80274	382	0.61965	0.04639
5	5	1.15342	1315	0.49253	0.00692
3	4	1.52603	1319	0.49253	0.00525
4	4	0.89589	216	0	0.00068
4	4	0.98356	1316	0.38444	0.00277
4	4	0.56712	121	0.30918	0.01103
4	4	1.35068	1188	0.20577	0.01507
3	4	1.79452	1361	0.62389	0.00106
2	4	0.92877	826	0.00331	0.0036
3	3	2.01918	1292	0.3227	0.00321
3	4	2.7589	1433	0.16062	0.00742
2	2	1.91781	342	0.13375	0.00895
4	4	1.80274	382	0.61965	0.04639
4	4	1.23562	72	0.29098	0.01368
3	3	0.86575	1369	0.47615	0.00865
4	4	1.67671	1189	0.20577	0.00351
3	3	1.67671	1189	0.20577	0.00351
3	4	2.05479	603	0.39775	0.01736
2	2	2.2137	1239	0.55809	0.24321
5	5	0.85753	889	0.02793	0.00658
2	3	2.07397	497	0.04232	0.00366
4	4	2.49041	121	0.30918	0.01103
3	3	1.78082	1160	0.04395	0.00251
3	3	1.92055	1168	0.19879	0.00053
4	4	2.4411	79	0.1265	0.01043
3	4	1.94247	1244	0.07165	0.00422
2	2	1.96438	531	0.24823	0.00331
4	4	1.23562	72	0.29098	0.01368
2	2	1.04932	827	0.03562	0.00916
2	3	2.02466	643	0.18667	0.00835
2	2	1.72603	774	0.01848	0.01279
3	3	2.09041	1440	0.4371	0.01161
4	4	1.09315	715	0.43583	0.00814
4	4	1.19726	491	0.10344	0.0049
3	3	0.77808	30	0.03662	0.00926
2	2	1.96438	531	0.24823	0.00331
3	3	0.98356	1368	0.47615	0.0028
3	3	1.99726	1273	0.00191	0.00384
4	4	1.08493	80	0.20099	0.00852
3	4	1.86027	33	0.2597	0.01699
2	4	2.39726	1416	0.00874	0.00441
3	3	1.85479	622	0.42837	0.00244
4	5	0.99452	1109	0.00184	0.00262
4	4	2.69863	190	0.37073	0.03301
2	2	1.97534	1029	0.01286	0.0057
4	4	0.92329	81	0.25301	0.00599
5	5	1.63014	1048	0.17981	0.00891
4	4	0.84384	723	0.00184	0.01483
3	3	1.93425	200	0	0.0013
4	4	0.85205	80	0.20099	0.00852
2	4	0.92877	1140	0.40132	0.00975
2	3	1.99452	497	0.04232	0.00366
3	3	1.85753	1393	0.18372	0.00337
2	2	1.92603	650	0.44335	0.0124
1	2	0.8274	72	0.29098	0.01368
3	3	2.09589	1432	0.29138	0.00212
3	3	1.56986	531	0.24823	0.00331
4	4	1.94795	1450	0.13525	0.0033
4	5	1.35068	1188	0.20577	0.01507
1	2	2.09041	1222	0.02425	0.00926
5	5	1.49315	717	0.56919	0.00345
3	4	2.05479	908	0.1433	0.00367
4	4	0.83288	1288	0.38962	0.00444
3	3	0.77808	715	0.43583	0.00814
4	4	1.70685	1320	0.57437	0.0027
4	4	1.85479	1155	0.44086	0.00148
3	3	0.56712	121	0.30918	0.01103
3	3	1.31781	1295	0.41242	0.00239
3	3	1.13151	1380	0.43342	0.00292
4	4	1.41644	1186	0.05451	0.02465
4	4	1.7726	69	0.57534	0.00511
2	2	2.0137	1464	0.61423	0.00206
4	4	2.49041	121	0.30918	0.01103
4	5	1.4411	1140	0.40132	0.00975
4	4	1.56438	184	0.0212	0.01506
4	4	1.07397	1154	0.03674	0.0045
4	4	0.84384	723	0.00184	0.01483
4	4	1.70959	1310	0.38444	0.00252
4	4	0.86575	314	0.07474	0.00712
3	3	1.8411	487	0.00441	0.0057
1	2	1.88219	1407	0.57829	0.00228
3	4	2.30959	729	0.57801	0.18224
1	2	1.78904	908	0.1433	0.00367
3	3	2.16438	1458	0.00643	0.00195
3	3	1.83836	908	0.1433	0.00367
4	4	0.86027	483	0.03094	0.00606
3	3	1.87945	538	0.3198	0.01176
1	3	2.02192	1406	0.57829	0.00047
1	3	1.94795	1382	0.38303	0.00085
3	3	1.95068	163	0.00367	0.00712
1	2	2.87397	650	0.44335	0.0124
2	2	1	1023	0.05982	0.00946
4	4	1.96164	1245	0.12777	0.0101
2	3	1.95068	729	0.57801	0.18224
2	3	1.63562	1467	0.00367	0.00159
3	3	2.09589	1432	0.29138	0.00212
3	4	1.24384	1388	0.33492	0.00996
3	3	2.0137	826	0.00331	0.0036
3	3	1.3726	121	0.30918	0.01103
1	1	1.04658	858	0.10582	0.00889
3	3	1.37808	1358	0.01362	0.00557
4	4	1.90685	311	0.08922	0.01388
4	4	1.09315	715	0.43583	0.00814
4	5	2.49041	121	0.30918	0.01103
1	1	1.88219	83	0.0801	0.00429
4	4	2.36712	382	0.61965	0.04639
2	2	1.07945	204	0.42697	0.01364
3	3	1.86849	1231	0.01102	0.00152
5	5	1.81644	717	0.56919	0.00345
4	6	1.37808	757	0.05809	0.02041
3	3	2.03288	1357	0.00594	0.0034
3	3	1.21096	1412	0.05512	0.00511
3	4	1.81644	1341	0.47054	0.00638
1	1	1.88219	83	0.0801	0.00429
3	3	1.99726	1273	0.00191	0.00384
3	4	1.80274	958	0.01123	0.00515
4	4	1.02192	1393	0.18372	0.00337
5	5	0.82192	204	0.42697	0.01364
3	3	2.05479	1231	0.01102	0.00152
3	3	1.00548	762	0.03486	0.12419
2	3	2.10959	1454	0.00772	0.00183
5	5	1.03288	829	0.02205	0.00554
4	4	0.96438	1308	0.01573	0.00635
2	2	1.65205	4	0	0.0018
2	2	1.8137	800	0.00845	0.00765
3	3	2.12603	1233	0.04152	0.00317
3	3	2.13425	1262	0.04887	0.00351
4	4	0.79452	1075	0.00338	0.00339
4	4	1.7589	946	0	0.00502
5	5	2.6137	490	0.20687	0.01909
3	3	1.92055	1168	0.19879	0.00053
3	3	2.04932	795	0.02352	0.00656
3	3	1.07397	754	0.0612	0.00855
1	1	1.72603	500	0.06114	0.0113
3	3	2.26027	5	0.00036	0.01262
3	3	2.33699	924	0.02646	0.00424
4	4	1.89589	1133	0.05383	0.00326
4	4	0.71781	1346	0.54885	0.00474
4	4	1.01644	228	0.03541	0.00956
2	2	1.08493	1370	0.37308	0.00289
2	3	1.71507	137	0.32987	0.01202
3	5	1.77808	495	0.02976	0.00285
4	4	0.15616	241	0.35306	0.01594
5	5	1.87123	190	0.37073	0.03301
3	4	1.52603	1319	0.49253	0.00525
2	2	2.13425	400	0.25301	0.00554
5	5	2.12877	940	0.0305	0.00366
4	4	1.85479	521	0.0594	0.01038
3	3	1.95342	171	0.02646	0.01709
2	2	1.67671	88	0	0.00137
3	3	1.79178	531	0.24823	0.00331
3	3	0.94247	385	0.50241	0.00407
2	3	1.07123	558	0.09712	0.01391
1	1	0.78356	79	0.1265	0.01043
4	4	0.85205	731	0.2129	0.06423
3	4	1.95068	1362	0.38444	0.00106
5	5	0.96986	829	0.02205	0.00554
3	4	2.32329	712	0.16681	0.01218
3	4	0.88219	539	0.40132	0.00647
3	3	0.85753	1370	0.37308	0.00289
2	2	1.86849	1230	0.01029	0.00188
2	2	1.04932	827	0.03562	0.00916
4	4	1.01644	485	0.00625	0.00385
3	4	2.07945	192	0.284	0.03021
3	3	1.13699	1023	0.05982	0.00946
4	4	1.89041	919	0.02137	0.00587
3	3	1.64932	1254	0.02145	0.02208
4	4	2.04658	355	0.03267	0.00539
3	3	0.80822	762	0.03486	0.12419
4	4	1.00548	762	0.03486	0.12419
4	4	0.93699	211	0.17383	0.01201
2	3	1.95068	445	0.03604	0.00509
3	4	1.89863	1282	0	0.0013
3	3	1.9863	1257	0.05401	1
3	5	2.0137	1191	0.42697	0.87235
2	2	0.94247	1398	0.13219	0.00306
2	3	1.90137	333	0.24839	0.0116
4	4	1.9589	898	0.00184	0.00305
3	3	1.18904	485	0.00625	0.00385
1	2	0.80274	1370	0.37308	0.00289
4	4	1.03014	733	0.09262	0.07102
7	7	0.88219	1096	0.02205	0.01037
5	5	1.38082	925	0.08013	0.0061
1	2	2.11233	1267	0.01268	0.00381
3	3	2.05479	1231	0.01102	0.00152
3	3	1.99452	1447	0.00992	0.00509
3	3	1.89041	120	0.04842	0.00943
5	5	1.7863	80	0.20099	0.00852
3	3	1.85479	830	0.01176	0.01099
3	4	2.36438	1182	0.34998	0.15131
3	3	0.73151	916	0.02533	0.00651
3	4	0.93151	81	0.25301	0.00599
2	3	2.10685	547	0.20577	0.00482
3	3	0.95616	1292	0.3227	0.00321
2	2	2.09315	1395	0.11023	0.00336
3	5	2.27397	662	0.49436	0.14956
3	3	1.72329	1243	0.09329	0.0048
4	4	2.00548	1188	0.20577	0.01507
3	3	1.94521	1192	0.03197	0.00349
5	5	0.95342	900	0.0643	0.00657
4	4	0.88219	182	0.45534	0.01735
3	3	1.95616	1182	0.34998	0.15131
4	4	2.10959	123	0.39775	0.01319
3	3	1.00274	743	0.0327	0.00326
4	6	0.84384	204	0.42697	0.01364
3	4	1.3726	121	0.30918	0.01103
2	2	1.96438	531	0.24823	0.00331
4	4	0.92329	773	0.0294	0.00963
3	3	1.69589	1257	0.05401	1
3	4	1.7863	747	0.12832	0.01034
2	2	2.26301	1023	0.05982	0.00946
2	3	1.83836	908	0.1433	0.00367
4	4	1.23288	829	0.02205	0.00554
5	5	1.9589	1191	0.42697	0.87235
3	3	1.86849	1231	0.01102	0.00152
4	4	0.9726	81	0.25301	0.00599
3	4	2.38082	1262	0.04887	0.00351
3	3	2.00548	1289	0.57534	0.00524
3	3	2.22466	1438	0.62389	0.00575
3	3	2.05753	1398	0.13219	0.00306
3	3	2.15616	1083	0.01837	0.00631
3	5	2.0274	121	0.30918	0.01103
4	4	0.65479	733	0.09262	0.07102
5	5	1.81644	717	0.56919	0.00345
1	1	0.85205	720	0.56919	0.00815
3	3	1.85479	622	0.42837	0.00244
2	2	3.86027	498	0.04232	0.00845
3	4	1.22192	71	0.11545	0.00687
4	4	1.98082	1299	0.41242	0.00147
4	4	0.95616	220	0.02582	0.00549
2	2	1	1023	0.05982	0.00946
3	3	1.88493	58	0.02573	0.00926
4	4	1.19726	1346	0.54885	0.00474
3	3	1.95342	538	0.3198	0.01176
5	6	1.02192	204	0.42697	0.01364
4	5	1.4411	1140	0.40132	0.00975
2	3	1.96438	531	0.24823	0.00331
3	4	1.95616	1182	0.34998	0.15131
4	5	0.96986	915	0.03711	0.00395
4	4	1.87671	1429	0.05512	0.00255
2	2	0.83836	724	0.24823	0.00499
3	3	1.63562	796	0.13852	0.00817
5	5	0.78082	760	0.10765	0.41871
3	3	2.01918	48	0.03356	0.00743
3	3	0.71233	1356	0.00622	0.00319
7	7	1.12329	1051	0.02884	0.00701
3	4	2.6137	490	0.20687	0.01909
3	3	2.01918	1292	0.3227	0.00321
4	4	1.90137	1395	0.11023	0.00336
5	5	0.92329	81	0.25301	0.00599
3	3	1.94521	538	0.3198	0.01176
3	4	2.06301	1319	0.49253	0.00525
3	4	2.27397	662	0.49436	0.14956
1	3	1.94795	1382	0.38303	0.00085
4	5	2.67671	728	0.3487	0.16754
3	4	1.90137	1190	0.33177	0.47722
4	5	2.49041	121	0.30918	0.01103
1	1	2.11507	1404	0.57829	0.00226
4	5	1.13699	138	0.37163	0.01086
2	2	1.96712	1375	0.20099	0.00109
3	3	2.01096	1445	0.00992	0.0049
4	5	0.94247	723	0.00184	0.01483
3	3	1.99178	826	0.00331	0.0036
2	2	1.85205	394	0.48006	0.02277
4	5	2.49041	121	0.30918	0.01103
3	4	0.9726	81	0.25301	0.00599
5	5	1.91781	1006	0.06364	0.00407
5	5	0.78356	731	0.2129	0.06423
5	5	1.12329	1140	0.40132	0.00975
4	4	0.99178	494	0.17222	0.14152
5	5	1.99178	954	0.11246	0.00773
3	3	1.25205	1185	0.49897	0.35798
2	4	1.91781	1462	1	0.00279
3	3	2.21644	1257	0.05401	1
5	5	1.33151	875	0.01176	0.00468
3	3	1.8274	1185	0.49897	0.35798
3	4	1.89041	1242	0.10056	0.00354
4	4	1.18356	1422	0.00367	0.00199
1	1	1.91781	1408	0.57829	0.00308
1	2	1.78904	908	0.1433	0.00367
3	3	2.23288	1219	0.09094	0.02381
3	4	1.76164	118	0.02988	0.00704
3	3	0.81644	1393	0.18372	0.00337
2	2	1.12329	1023	0.05982	0.00946
3	3	1.67671	1189	0.20577	0.00351
4	4	1.00548	221	0.64405	0.29577
4	4	1.9863	1433	0.16062	0.00742
1	1	2.17534	1296	0.41242	0.00352
3	3	1.85753	1230	0.01029	0.00188
4	4	1.90137	1395	0.11023	0.00336
1	2	1.95068	729	0.57801	0.18224
4	4	0.88219	182	0.45534	0.01735
4	4	2.03836	182	0.45534	0.01735
3	4	1.4	118	0.02988	0.00704
3	4	2.68493	1427	0.03491	0.00233
3	3	2.20548	1016	0.11511	0.00399
4	5	2.41918	681	0.18906	0.00834
7	7	1.0137	1154	0.03674	0.0045
3	3	1.25753	762	0.03486	0.12419
4	4	0.92055	742	0.1418	0.00743
4	4	1.00822	733	0.09262	0.07102
3	3	1.27397	1385	0.02572	0.00265
4	4	0.97808	1343	0.54885	0.0035
2	3	0.85479	1370	0.37308	0.00289
3	3	1.67671	1462	1	0.00279
3	4	1.90411	1187	0.093	0.08487
3	3	1.90685	547	0.20577	0.00482
1	1	1.98356	757	0.05809	0.02041
3	3	2.04384	93	0.01709	0.00778
3	3	2.36438	1182	0.34998	0.15131
3	3	1.99452	298	0.3092	0.01275
4	4	1.47671	645	0.04832	0.00621
3	3	1.21644	656	0.4946	0.0095
4	4	1.85753	1230	0.01029	0.00188
3	3	1.94795	414	0.013	0.00319
2	2	2.11233	409	0.00294	0.01577
2	4	1.01644	1318	0.47469	0.00525
2	3	2.89863	1431	0.01102	0.00427
3	3	2.03562	712	0.16681	0.01218
3	3	1.02192	204	0.42697	0.01364
3	3	1.78904	354	0.0047	0.0061
3	3	0.85753	1370	0.37308	0.00289
3	3	1.44384	1385	0.02572	0.00265
3	3	1.07945	204	0.42697	0.01364
4	4	2.49041	121	0.30918	0.01103
1	1	2	670	0.14878	0.0118
4	4	1.80274	382	0.61965	0.04639
3	3	1.7863	80	0.20099	0.00852
3	3	1.89041	89	0	0.00125
3	4	0.83288	715	0.43583	0.00814
4	4	0.85205	731	0.2129	0.06423
3	3	1.91507	1475	0.32556	0.00816
5	7	0.84384	204	0.42697	0.01364
3	3	1.86027	1459	0.00529	0.00366
4	4	0.80822	382	0.61965	0.04639
4	5	1.92055	69	0.57534	0.00511
4	4	1.04384	191	0.15267	0.02672
4	4	0.85753	889	0.02793	0.00658
5	5	1.32329	72	0.29098	0.01368
3	3	2.22466	1438	0.62389	0.00575
5	5	2.67671	728	0.3487	0.16754
2	3	2.02466	643	0.18667	0.00835
3	3	2.30137	1	0.42509	0.01995
3	3	0.82192	40	0.05332	0.00916
3	3	1.34521	1401	0.57829	0.00232
1	1	0.78356	79	0.1265	0.01043
3	3	1.93973	1124	0.00735	0.004
5	5	1.95616	1026	0.0463	0.00468
5	5	1.9589	728	0.3487	0.16754
5	5	1.2137	721	0.4899	0.0031
4	4	2.30959	729	0.57801	0.18224
4	4	1.08493	80	0.20099	0.00852
4	4	0.58082	1049	0.57801	0.0099
3	4	2.08493	1325	0.47469	0.00106
5	5	1.38356	138	0.37163	0.01086
5	5	0.95616	1107	0.00506	0.00337
4	4	1.21918	1190	0.33177	0.47722
4	4	2.01918	67	0.12945	0.04599
5	5	1.26027	721	0.4899	0.0031
4	5	1.00548	1361	0.62389	0.00106
3	3	1.95068	216	0	0.00068
1	2	1.79452	550	0.0464	0.00621
5	5	0.86575	1411	0.07716	0.00205
4	5	0.82192	895	0.01286	0.00285
3	3	0.93151	81	0.25301	0.00599
1	2	1.72603	730	0.57801	0.09369
3	3	2.21644	1257	0.05401	1
3	3	0.78356	40	0.05332	0.00916
3	3	1.69041	87	0.42509	0.01148
3	3	1.37808	1358	0.01362	0.00557
4	4	1.32877	733	0.09262	0.07102
1	1	1.89041	571	0.20502	0.00855
4	4	0.56712	121	0.30918	0.01103
4	5	2.49041	121	0.30918	0.01103
3	3	1.69589	1257	0.05401	1
2	2	2.16438	1019	0.04425	0.01161
5	5	0.79726	722	0.00105	0.00293
3	3	1.94247	724	0.24823	0.00499
4	4	2.14521	1319	0.49253	0.00525
2	2	1.92603	650	0.44335	0.0124
3	3	1.81096	8	0.04504	0.00515
3	3	1.02192	1274	0.00129	0.00484
5	5	1.12603	911	0.04479	0.00578
4	5	1.23562	72	0.29098	0.01368
4	4	2.24658	105	0.53107	0.02381
2	2	2.03836	540	0.09664	0.00366
3	3	1.89041	120	0.04842	0.00943
4	4	1.23288	830	0.01176	0.01099
4	4	0.15616	241	0.35306	0.01594
2	2	0.99726	888	0.04065	0.00877
3	3	1.99726	1273	0.00191	0.00384
5	5	1.34247	936	0.00735	0.00506
3	3	1.99726	725	0.48787	0.34171
3	3	0.97808	694	0.1084	0.01445
3	4	1.3726	121	0.30918	0.01103
3	3	1.99178	824	0.12033	0.00916
3	3	2.34247	1469	0.08387	0.00423
1	1	1.67945	752	0.09483	0.15487
5	5	1.07397	877	0.01323	0.00231
1	1	2.22466	1407	0.57829	0.00228
4	4	2.31233	184	0.0212	0.01506
5	5	1.37808	757	0.05809	0.02041
3	3	2.03014	587	0	0.00142
3	3	0.94795	1152	0.07349	0.0037
2	2	2.01644	1173	0.26771	0.0058
4	4	0.56712	121	0.30918	0.01103
3	3	2.05205	1446	0.02021	0.00985
2	2	1.9589	903	0.04057	0.00407
3	4	2.10959	123	0.39775	0.01319
3	3	2.08493	171	0.02646	0.01709
2	2	2.01096	1387	0.14965	0.00908
3	3	2.07123	205	0.07239	0.01089
4	4	0.72329	386	0.50241	0.00889
3	3	0.9589	1356	0.00622	0.00319
4	4	0.65479	733	0.09262	0.07102
4	4	1.93425	428	0.05627	0.00318
5	5	1.39178	1154	0.03674	0.0045
3	3	2.09589	255	0	0.00136
3	3	2.01096	1443	0.03013	0.00794
3	4	1.25205	1185	0.49897	0.35798
2	2	0.84384	394	0.48006	0.02277
4	4	0.97808	740	0.05236	0.0294
3	3	1.89315	229	0.02729	0.00991
3	3	1.99178	826	0.00331	0.0036
5	5	1.05479	950	0.02094	0.0056
3	4	1.24658	310	0.00312	0.01465
3	3	2.03562	1342	0.47054	0.00516
3	4	2.0274	217	0.01176	0.0061
4	4	1.37808	757	0.05809	0.02041
2	3	1.92329	717	0.56919	0.00345
3	3	1.63288	748	0.06021	0.00638
3	3	0.95616	1292	0.3227	0.00321
4	4	1.59452	715	0.43583	0.00814
5	5	0.78082	760	0.10765	0.41871
2	2	0.82192	204	0.42697	0.01364
3	3	1.92055	1168	0.19879	0.00053
1	1	2.24658	4	0	0.0018
5	5	0.92603	1411	0.07716	0.00205
3	3	1.94521	1192	0.03197	0.00349
4	4	1.9589	1191	0.42697	0.87235
2	2	1.94247	724	0.24823	0.00499
4	4	0.99452	1109	0.00184	0.00262
3	4	2.56438	69	0.57534	0.00511
3	4	2.01918	1292	0.3227	0.00321
3	4	1.97534	1338	0.25721	0.0202
3	3	0.85753	1370	0.37308	0.00289
1	1	1.8411	827	0.03562	0.00916
4	4	1.80274	382	0.61965	0.04639
3	4	2.01096	176	0.01079	0.03174
3	3	1.94521	1192	0.03197	0.00349
4	4	1.06301	72	0.29098	0.01368
3	4	1.23288	1196	0	0.00148
2	2	1.99452	1181	0.02646	0.00956
3	3	2.48219	33	0.2597	0.01699
4	6	2.0274	121	0.30918	0.01103
4	4	2.37808	1450	0.13525	0.0033
4	4	1.99726	725	0.48787	0.34171
4	4	1.95616	1182	0.34998	0.15131
3	3	2.18082	725	0.48787	0.34171
2	2	0.77534	758	0.07638	0.05726
2	2	1.82192	756	0.0283	0.01175
4	4	1.04658	182	0.45534	0.01735
3	3	1.87945	1240	0.55809	0.30401
4	4	2.1726	1163	0.61841	0.00356
3	3	1.38356	115	0.03715	0.00677
5	5	0.56712	121	0.30918	0.01103
3	3	2.12603	1467	0.00367	0.00159
2	2	1.12603	204	0.42697	0.01364
4	4	2.36712	382	0.61965	0.04639
3	3	0.74795	1316	0.38444	0.00277
3	4	1.89863	1393	0.18372	0.00337
4	4	1.11781	494	0.17222	0.14152
2	2	1.97808	516	0.18423	0.13058
2	4	1.91781	1462	1	0.00279
5	5	1.03288	829	0.02205	0.00554
6	6	0.79452	1154	0.03674	0.0045
3	3	1.83288	190	0.37073	0.03301
2	2	1.12329	1023	0.05982	0.00946
4	4	1.80274	3	0.24312	0.00249
1	2	2.02192	1406	0.57829	0.00047
5	5	1.02192	204	0.42697	0.01364
4	4	1.37808	757	0.05809	0.02041
2	2	1.85753	1230	0.01029	0.00188
4	4	1.19726	83	0.0801	0.00429
3	3	1.68219	1290	0.02672	0.00199
2	3	2.04658	716	0.00073	0.00331
3	3	1.86575	725	0.48787	0.34171
3	3	2.15342	1166	0.61841	0.00319
3	3	0.77808	715	0.43583	0.00814
3	3	0.88493	715	0.43583	0.00814
3	4	1.72603	730	0.57801	0.09369
4	4	2.0274	121	0.30918	0.01103
3	3	0.78082	1384	0.2597	0.00214
4	4	1.96164	727	0.23416	0.39844
2	2	1.82192	5	0.00036	0.01262
2	2	2.41096	1468	0.61423	0.00169
3	3	2	306	0.39999	0.02157
4	4	2.01644	1199	0.17903	0.00597
3	3	1.86027	1428	0.09921	0.00286
3	5	2.49041	121	0.30918	0.01103
3	3	2.03562	712	0.16681	0.01218
4	4	1.93973	726	0.25755	0.41809
1	2	1.78904	908	0.1433	0.00367
3	4	0.70959	490	0.20687	0.01909
3	4	1.99178	116	0.05014	0.00982
2	3	2.43562	1240	0.55809	0.30401
3	3	1.78082	1160	0.04395	0.00251
4	4	2.08219	1358	0.01362	0.00557
3	4	1.83562	1389	0.14965	0.01734
4	5	1.22192	662	0.49436	0.14956
3	4	1.61918	731	0.2129	0.06423
3	3	1.05753	1358	0.01362	0.00557
1	1	0.78356	79	0.1265	0.01043
2	2	1.12329	1023	0.05982	0.00946
4	4	2.36712	382	0.61965	0.04639
3	4	1.68767	1334	0.25721	0.00635
1	2	1.80274	515	0.03837	0.09651
3	3	2.15616	392	0.29354	0.06668
3	3	1.00822	29	0.04396	0.0115
4	5	0.93973	735	0.09979	0.0302
3	3	1.73425	1464	0.61423	0.00206
5	5	1.49315	717	0.56919	0.00345
6	6	0.79452	1154	0.03674	0.0045
2	3	1.91507	1475	0.32556	0.00816
3	3	1.9863	1257	0.05401	1
3	3	1.92877	1340	0.47054	0.00583
5	5	1.56712	1050	0	0.00909
2	2	2.39452	1019	0.04425	0.01161
4	4	2.26849	921	0.0266	0.00432
2	2	1.96438	531	0.24823	0.00331
3	3	1.9863	1257	0.05401	1
5	5	1.02192	204	0.42697	0.01364
3	3	1.03836	123	0.39775	0.01319
2	2	1.97808	467	0.14286	0.00348
4	4	1.22192	71	0.11545	0.00687
2	3	1.9863	540	0.09664	0.00366
3	3	2.1863	957	0.06365	0.00822
4	4	1.87123	190	0.37073	0.03301
3	4	1.98356	1186	0.05451	0.02465
5	5	1.63014	1048	0.17981	0.00891
2	2	1.98356	888	0.04065	0.00877
4	4	2.00274	215	0.38196	0.00935
5	5	1.93425	428	0.05627	0.00318
4	4	0.56712	121	0.30918	0.01103
2	2	2.09315	1395	0.11023	0.00336
4	4	2.00548	1189	0.20577	0.00351
3	3	1.94247	1432	0.29138	0.00212
2	2	1.90959	1375	0.20099	0.00109
3	3	0.76712	930	0.00919	0.00383
3	3	1.97534	842	0.04373	0.01312
4	4	1.3726	121	0.30918	0.01103
3	4	1.25205	1185	0.49897	0.35798
4	4	0.95068	491	0.10344	0.0049
1	2	2.00548	1474	0.03027	0.00472
4	4	1.16986	928	0.0147	0.00305
5	5	1.05753	721	0.4899	0.0031
3	3	1.99726	725	0.48787	0.34171
3	4	1.9589	271	0.12456	0.00414
4	4	0.65479	733	0.09262	0.07102
3	4	1.90137	580	0.16162	0.00663
4	4	1.86027	923	0.02609	0.00244
4	4	2.10959	1434	0.4371	0.01084
3	4	2.0274	121	0.30918	0.01103
4	4	1.25205	1185	0.49897	0.35798
2	2	2.13973	531	0.24823	0.00331
2	2	1.12329	1023	0.05982	0.00946
2	2	1.86849	1230	0.01029	0.00188
3	3	1.95616	1182	0.34998	0.15131
3	3	1.49863	81	0.25301	0.00599
1	2	1.79452	716	0.00073	0.00331
3	3	0.9726	81	0.25301	0.00599
4	4	1.32329	72	0.29098	0.01368
2	2	2.14247	1234	0.26015	0.00547
4	4	1.22192	191	0.15267	0.02672
4	4	0.87945	1412	0.05512	0.00511
3	3	1.69589	1257	0.05401	1
4	4	1.53699	123	0.39775	0.01319
3	3	1.95342	538	0.3198	0.01176
5	5	1.32329	72	0.29098	0.01368
4	4	1.86301	1336	0.09921	0.00229
3	3	1.02192	1274	0.00129	0.00484
3	3	1.26027	732	0.13649	0.08134
3	3	1.69863	451	0.51677	0.02645
4	4	2.22466	1438	0.62389	0.00575
